Institution_ID,Institution_Name,Institution_Address,Institution_City,Institution_State,Institution_Zip,
121080,Framingham State University,100 State St,Framingham,MA,01701-9101,
192679,Frances Stern Nutrition Center,"750 Washington Street, Box 783",Boston,MA,02111-1533,
142337,Francis Marion University,4822 East Palmetto Street,Florence,SC,29506,
192280,Francis Tuttle Technology Center - Portland,3500 NW 150th Street,Oklahoma City,OK,73134,
192299,Francis Tuttle Technology Center - Reno,7301 W. Reno ave,Oklahoma City,OK,73142-2789,
152044,Francis Tuttle Technology Center - Rockwell,12777 N Rockwell Ave,Oklahoma City,OK,73142-2789,
206570,Franciscan Health,"PO Box 2197, 1717 S. J Street",Tacoma,WA,98404-2197,
195809,Franciscan Hospital for Children,30 Warren Street,Boston,MA,2135,
118976,Franciscan Missionaries of Our Lady University,5414 Brittany Drive,Baton Rouge,LA,70808-4380,
104081,Franciscan School of Theology,4050 Mission Avenue,Oceanside,CA,92057,
136932,Franciscan University of Steubenville,1235 University Blvd,Steubenville,OH,43952-1763,
163189,"Francois D. College of Hair, Skin & Nails",8932 South State Street,Sandy,UT,84070,
101189,Frank Lloyd Wright School of Architecture,"Taliesin West, P.O. Box 4430",Scottsdale,AZ,85261,
144962,Frank Phillips College,1301 W. Roosevelt St.,Borger,TX,79008-5118,
139603,Frankford Hospital,4918 Penn St,Philadelphia,PA,19124-2614,
159328,Franklin Academy,"1605 Professional Park, NW",Cleveland,TN,37312,
139612,Franklin and Marshall College,College Ave,Lancaster,PA,17604-3003,
144971,Franklin Beauty School #2,4965 Martin Luther King Blvd,Houston,TX,77021-2909,
184746,"Franklin Career Colleges, Inc. - Ontario",1274 Slater Circle,Ontario,CA,91761,
238120,"FRANKLIN CAREER INSTITUTE, BROOKLYN",5323 FIFTH AVENUE,BROOKLYN,NY,11220,
114725,Franklin College,101 Branigin Blvd,Franklin,IN,46131-2623,
181190,Franklin College of Court Reporting,1200 S. Clearview Pkwy,New Orleans,LA,,
152530,Franklin County Career and Technology Center,1015 Philadelphia Avenue,Chambersburg,PA,17201,
219161,Franklin Hair Academy School of Cosmetology,"595 Hillsboro Road, Suite 325",Franklin,TN,37064,
127459,Franklin Pierce College-Graduate and Professional Studies,20 College Rd,Rindge,NH,03461-0060,
127440,Franklin Pierce University,20 College Rd,Rindge,NH,03461-0060,
160427,Franklin Technology Center,3950 E. Newman Road,Joplin,MO,64801-1595,
135577,Franklin University,201 S Grant Ave,Columbus,OH,43215-5399,
170286,Franklin W. Olin College of Engineering,"Olin Way, OC 205",Needham,MA,02492-1200,
189158,Fred K. Marchman Technical College,7825 Campus Drive,New Port Richey,FL,34653,
149639,Fred W Eberle Technical Center,"Rte 5 Box 2, 372 Morton Avenue",Buckhannon,WV,26201,
119988,Frederick Community College,7932 Opossumtown Pike,Frederick,MD,21702-2964,
192217,"Frederick School of Cosmetology, LLC",403 South Jefferson Street,Frederick,MD,21701,
104090,Fredrick and Charles Beauty College,831 F St,Eureka,CA,95501,
143367,Freed-Hardeman University,158 E Main St,Henderson,TN,38340-2399,
175102,Fremont Adult & Continuing Education,4700 Calaveras Avenue,Fremont,CA,94538,
215390,Fremont College,"3440 Wilshire Boulevard, Suite 1000",Los Angeles,CA,90005,
155487,Fremont College - Cerritos,"18000 Studebaker Road, 9th Floor",Cerritos,CA,90703,
175120,Fremont School for Adults,2420 N Street,Sacramento,CA,95823,
175111,Fremont-Washington Community Adult School,7676 S. San Pedro Street,Los Angeles,CA,90001,
219310,"French Academy of Cosmetology, Inc.",111 West Exchange Street,Spring Lake,MI,49456,
191320,Fresno Adult School,2500 Stanislaus,Fresno,CA,93721,
104106,Fresno City College,1101 E. University Ave,Fresno,CA,93741,
105181,Fresno Pacific Biblical Seminary,1717 S Chestnut Ave,Fresno,CA,93702,
104115,Fresno Pacific University,1717 S. Chestnut Ave.,Fresno,CA,93702,
175139,Fresno ROP,"111 Van Ness ""The Towers"" Suite 5",Fresno,CA,93721-2000,
197683,Friends Hospital,501 Student Health Center,University Park,PA,16802,
116846,Friends University,2100 W. University Ave.,Wichita,KS,67213,
150251,Froedtert Memorial Lutheran Hospital,9200 W. Wisconsin Avenue,Milwaukee,WI,53226-3596,
107594,Front Range Community College,3645 W 112th Ave,Westminster,CO,80031,
117566,Frontier Nursing University,195 School Street,Hyden,KY,41749,
119997,Frostburg State University,101 Braddock Road,Frostburg,MD,21532-1099,
109545,Full Sail University,3300 University Blvd,Winter Park,FL,32792-7429,
185624,Fuller Circles School for Therapeutic Massage,169 Rice Rips Rd.,Oakland,ME,4963,
104133,Fuller Theological Seminary,135 N Oakland Ave,Pasadena,CA,91182,
104142,Fullerton College,321 E Chapman Avenue,Fullerton,CA,92832-2095,
196167,Fulton State Hospital,"600 East Fifth Street, Mail Stop 400",Fulton,MO,65251,
130466,Fulton-Montgomery Community College,2805 State Hwy 67,Johnstown,NY,12095-3790,
142346,Furman University,3300 Poinsett Highway,Greenville,SC,29613-6162,
188988,Futura Career Institute,4512 West 12th Avenue,Hialeah,FL,33012,
213358,Future Generations Graduate School,HC 73 Box 100 North Mountain,Franklin,WV,26807,
215859,Future Tech Institute,"3446 8th Street, Suite 213",Miami,FL,33135,
159832,G Skin and Beauty Institute,1200 Harger Road,Oak Brook,IL,60523,
205717,G. V. (Sonny) Montgomery Veterans Affairs Medical Center,1500 E Woodrow Wilson Dr,Jackson,MS,39216-5199,
217703,G.G.O Beauty School,2908 South Buckner Boulevard,Dallas,TX,75227,
100247,Gadsden Business College,3225 Rainbow Drive Suite 246,Rainbow City,AL,35906,
100256,Gadsden State Community College,1001 George Wallace Dr,Gadsden,AL,35902-0227,
230241,Gadsden Technical Institute,"201 Martin L. King, Jr. Blvd.",Quincy,FL,32351,
241289,Gain Ville Learning Center,17 Ames Avenue,Rutherford,NJ,7070,
111276,Gainesville State College,3820 Mundy Mill Rd,Oakwood,GA,30566,
151713,Gaither and Company Beauty College,414 E Willow St,Scottsboro,AL,35768,
211237,Galaxy Medical College,"6400 Laurel Canyon Road, Suite 270",North Hollywood,CA,91606,
104151,Galen College of Medical and Dental Assistants,1604 Ford Ave,Modesto,CA,95350,
104160,Galen College of Medical and Dental Assistants,1325 N Wishon Ave,Fresno,CA,93728,
104179,Galen College of Medical and Dental Assistants,"3908 W Caldwell, Suite A",Vislia,CA,93277,
117496,Galen College of Nursing,1031 Zorn Avenue Suite 400,Louisville,KY,40206,
178536,Galena City Schools,"P.O. Box 359, Antoski Drive",Galena,AK,,
183354,Galiano Career Academy,"1140 E. Altamonte Drive, Suite 1020",Altamonte Springs,FL,32701,
108870,Gallaudet University,"800 Florida Ave, NE",Washington,DC,20002-3695,
136808,Gallipolis Career College,"1176 Jackson Pke, Suite 312",Gallipolis,OH,45631-2600,
193681,Gallup Indian Medical Center,Optometry Dept (Mailroom 18) 516 E Nizhoni Blvd. P.O. Box 1337,Gallup,NM,87305,
144980,Galveston College,4015 Ave Q,Galveston,TX,77550-7496,
238537,Gamla College,1213 Elm Avenue,Brooklyn,NY,11230,
139621,Gannon University,University Square,Erie,PA,16541,
116864,Garden City Community College,801 Campus Dr,Garden City,KS,67846-6333,
175148,Garden Grove Adult Education,11262 Garden Grove Boulevard,Garden Grove,CA,92843,
229577,Garden State Science and Technology Institute,"591 Summit Avenue, Suite 705",Jersey City,NJ,7306,
175157,Gardena-Carson Community Adult School,18120 S. Normandie Avenue,Gardena,CA,90248,
133465,Gardner-Webb University,110 South Main Street,Boiling Springs,NC,28017-0997,
175166,Garfield Community Adult School,831 North Bonnie Beach Place,Los Angeles,CA,90063,
165103,Garnet Career Center,422 Dickinson St,Charleston,WV,25301,
120005,Garrett College,687 Mosser Rd,McHenry,MD,21541,
113005,Garrett-Evangelical Theological Seminary,2121 Sheridan Rd,Evanston,IL,60201-2926,
207704,Gary Manuel Aveda Institute,1514 Tenth Avenue,Seattle,WA,98122,
133474,Gaston College,201 Hwy 321 S,Dallas,NC,28034,
217970,"Gaston Memorial Hospital, Department of Spiritual Care","2525 Court Drive, PO Box 1747",Gastonia,NC,28054,
172626,Gates College,4450 West 182nd Street,Redondo Beach,CA,90278,
117919,Gateway Community and Technical College,1025 Amsterdam Rd,Covington,KY,41011,
108524,Gateway Community College,20 Church Street,New Haven,CT,6510,
104221,Gateway Seminary,3210 East Guasti Road,Ontario,CA,91761,
149976,Gateway Technical College,3520 30th Ave,Kenosha,WI,53144-1690,
104188,Gavilan College,5055 Santa Teresa Blvd,Gilroy,CA,95020,
188997,GDS Institute,7916 Long Beach Boulevard,South Gate,CA,90280,
158413,GECAC Training Institute,1006 W 10th St,Erie,PA,16502,
139630,Geisinger Medical Center,100 North Academy Avenue,Danville,PA,17822,
113014,Gem City College,700 State St,Quincy,IL,62301,
228769,Gemini School of Visual Arts & Communication,501 Prize Oaks Drive,Cedar Park,TX,78613,
104197,Gemological Institute of America,5345 Armada Dr,Carlsbad,CA,92008,
171890,Gemological Institute of America-Los Angeles,"600 Corporate Pointe, Suite 100",Culver City,CA,90230-7616,
130475,Gemological Institute of America-New York,"50 W. 47th St., 8th Floor",New York,NY,10036,
216922,Gen-Liv-Steub-Wyom BOCES Greece,200 Alcott Road,Rochester,NY,14626,
239761,Gen-Liv-Steub-Wyom BOCES Leicester,3 Mount Morris Rd.,Leicester,NY,14481,
148788,Gene Juarez Academy North Seattle,6007-A 244th Street Southwest,Mountlake Terrace,WA,98043,
160153,Gene Juarez Academy South Seattle,2222 So. 314 St,Federal Way,WA,98003,
130484,General Theological Seminary,440 W. 21st Street,New York,NY,10011,
130493,Genesee Community College,One College Rd,Batavia,NY,14020,
165121,Genesee Valley BOCES Batavia Campus,Adult Education Office  8250 State St Rd,Batavia,NY,14020,
208415,"Genesis Beauty and Barber School, Inc.",3535-F Tidewater Drive,Norfolk,VA,23509,
157711,Genesis Career College,1505 Noah Court,Lebanon,TN,37087,
143589,Genesis Career College - Cookeville,880-A East 10th Street,Cookeville,TN,38501-1907,
205726,Genesis Health System,1227 E Rusholme St,Davenport,IA,52803-2459,
238494,Genesis University,259 Grandview Avenue 4000 Alton Road,Miami Beach,FL,10901,
219790,Genesys Regional Medical Center,One Genesys Parkway,Grand Blanc,MI,48439,
139649,Geneva College,3200 College Ave,Beaver Falls,PA,15010-3599,
191825,Gentle Healing School of Massage,1274 South River Road,Cranbury,NJ,8512,
195216,GeoCare/South Florida State Hospital,800 East Cypress Drive,Pembroke Pines,FL,33025,
100274,George C Wallace Community College - Dothan,1141 Wallace Drive,Dothan,AL,36303-9234,
100292,George Corley Wallace State Community College - Selma,3000 Earl Goodwin Parkway,Selma,AL,36703-2808,
138105,George Fox University,414 N Meridian St,Newberg,OR,97132,
147581,George Mason University,4400 University Dr,Fairfax,VA,22030-4444,
222266,George Mason University Psychology Internship,4400 University Drive,Fairfax,VA,22030,
109554,George Stone Area Vocational-Technical Center,2400 Longleaf Dr,Pensacola,FL,32526-8922,
109563,George T Baker Aviation School,3275 NW 42nd Ave,Miami,FL,33142,
176910,George W. Truett Theological Seminary of Baylor University,1100 S. 3rd Street,WACO,TX,,
108889,"George Washington University, The","2121 I Street, NW",Washington,DC,20052,
117575,Georgetown College,400 East College Street,Georgetown,KY,40324,
108898,Georgetown University,37th and O St NW,Washington,DC,20057,
169123,Georgia Aviation & Technical College,71 Airport Rd - Heart of Georgia Regional Airport,Eastman,GA,31023,
239451,Georgia Beauty Academy - Dalton,"785 Shugart Road, Suite 1",Dalton,GA,30721,
110875,Georgia Career Institute,900 Flat Shoals Road,Conyers,GA,30013,
210696,Georgia Christian University,6789 Peachtree Industrial Blvd.,Atlanta,GA,30360,
111294,Georgia College and State University,231 W Hancock Street,Milledgeville,GA,31061,
181330,Georgia Driving Academy,"1449 V.F.W. Drive, SW",Conyers,GA,30012,
211255,Georgia Gwinnett College,1000 University Center Lane,Lawrenceville,GA,30043,
111522,Georgia Health Sciences University,1120 Fifteenth Street,Augusta,GA,30912,
111221,Georgia Highlands College,"3175 Cedartown Highway, S.E.",Rome,GA,30161-3897,
160357,Georgia Institute of Cosmetology,1496 Buford Highway,Sugar Hill,GA,30518,
111258,Georgia Institute of Technology - Main Campus,"225 North Avenue, N.W.",Atlanta,GA,30332,
167774,Georgia Medical Institute-Dekalb,1706 Northeast Expressway,Atlanta,GA,30329,
111319,Georgia Military College - Milledgeville,201 E Greene St,Milledgeville,GA,31061-3398,
111124,Georgia Northwestern Technical College - Floyd County Campus,One Maurice Culberson Dr,Rome,GA,30161,
151777,Georgia Perimeter College,3251 Panthersville Rd,Decatur,GA,30034-3832,
151786,Georgia Piedmont Technical College,495 N Indian Creek Dr,Clarkston,GA,30021-2397,
231730,Georgia Regents University,1120 Fifteenth Street,Augusta,GA,30912,
111328,Georgia Southern University,Hwy 301 S,Statesboro,GA,30460,
111267,Georgia Southwestern State University,800 Georgia Southwestern State University Dr.,Americus,GA,31709-4693,
111337,Georgia State University,33 Gilmer St SE,Atlanta,GA,30302-3083,
128151,Georgian Court University,900 Lakewood Ave,Lakewood,NJ,08701-2697,
238883,Georgie International Beauty Institute,"69 Graham Road, Suite A",Cuyahoga Falls,OH,44223,
200819,GEOS Language Academy,"350 Fifth Avenue, Suite 612",New York,NY,,
200785,GEOS New York Corp dba GEOS Languages Plus,"1133 Broadway, Suite 1520",New York,NY,10010,
135586,Gerber Akron Beauty School,1915 West Market Street,Akron,OH,44313,
147590,Germanna Community College,2130 Germanna Highway,Locust Grove,VA,22508-2102,
139658,Gettysburg College,300 N Washington St,Gettysburg,PA,17325-1486,
166823,Ghent Beauty Academy,2811 LaFayette Blvd.,Norfolk,VA,23509-2539,
128285,Gibbs College,630 West Mt. Pleasant Avenue Route 10,Livingston,NJ,7039,
227906,Gibbs College - Norwalk,10 Norden Place,Norwalk,CT,6855,
190318,Gibson Technical Center,386 West State Highway 76,Reeds Spring,MO,65737,
124654,Gibson's Barber and Beauty College,"120 East Main Street, P.O. Box 990",West Point,MS,39773,
149985,Gill Tech Academy of Hair Design,230 South McCarthy Road,Appleton,WI,54914,
148663,"Glen Dow Academy of Hair Design and Salons, Inc.",W 309 Riverside Ave,Spokane,WA,99201,
238360,Glen Oaks College,1660 Chicago Avenue N-1,Riverside,CA,92507,
122490,Glen Oaks Community College,62249 Shimmel Rd,Centreville,MI,49032-9719,
184782,Glendale Career College,1015 Grandview Avenue,Glendale,CA,91201,
200828,Glendale Career College,"240 North Brand Blvd., lower Level",Glendale,CA,91203,
104203,Glendale Community College,1500 N Verdugo Rd,Glendale,CA,91208-2894,
176327,Glendale Memorial Hospital,1420 South Central Avenue,Glendale,CA,91204,
181978,Glens Falls Hospital,100 Park Street,Glens Falls,NY,,
149383,Glenville State College,200 High Street,Glenville,WV,26351,
107600,Glenwood Beauty Academy,51241 Hwy 6 and 24 Ste 1,Glenwood Springs,CO,81601,
130509,Global Business Institute - Far Rockaway,1931 Mott Ave,Far Rockaway,NY,11691,
231138,Global English Academy,143-36 37th Avenue,Flushing,NY,11354,
230861,Global Health College,6101 Stevenson Ave.,Alexandria,VA,22304,
213145,Global Institute,P.O. Box 361290,San Juan,PR,936,
200837,Global Language Institute at College of St. Scholastica,"340 Cedar Street, Suite 25",St. Paul,MN,55101,
239910,Global Tech College,4346 Secor Road,Toledo,OH,43623,
183141,Global University,1211 South Glenstone Avenue,Springfield,MO,65804,
231192,Global Village Hawaii,"1440 Kapiolani Blvd., Suite 1100",Honolulu,HI,96814,
129279,Globe Institute of Technology,500 7th Avenue,New York,NY,10018,
123633,Globe University,8089 Globe Drive,Woodbury,MN,55125,
163578,Globelle Technical Institute,Marginal 114 Monte Carlo,Vega Baja,PR,00693-0000,
224688,Gloria Francis School of Make-Up Artistry,2 Nelson Avenue,Hicksville,NY,11801,
189006,Gnomon,"1015 North Cahuenga Boulevard, Suite 5430i",Hollywood,CA,90038,
231147,Goal Training Educational Center,4728 W. Oakton,Skokie,IL,60076,
135595,God's Bible School and College,1810 Young Street,Cincinnati,OH,45202-6838,
147110,Goddard College,123 Pitkin Road,Plainfield,VT,05667-9432,
122515,Gogebic Community College,E 4946 Jackson Rd,Ironwood,MI,49938,
200855,"Golden Gate Language School, Inc.","591 West Hamilton Avenue, Suite 101",Campbell,CA,95008,
104230,Golden Gate University,536 Mission Street,San Francisco,CA,94105-2968,
175175,Golden Hills Adult School,#1 Kings Way,Avenal,CA,93204,
175184,Golden Oak Adult School,23201 Dalbey Drive,Valencia,CA,91355,
240754,Golden Razor Academy of Cosmetology,7209 Turner Lake Road,Covington,GA,30014,
212045,Golden State College of Court Reporting and Captioning,"7901 Stoneridge Drive, Suite 105",Pleasanton,CA,94588,
237543,Golden State University,9047 E. Florence Ave,Downey,CA,90240,
104249,Golden West College,15744 Golden West,Huntington Beach,CA,92647-2710,
108764,Goldey-Beacom College,4701 Limestone Rd,Wilmington,DE,19808,
125471,Goldfarb School of Nursing at Barnes-Jewish College,306 S Kingshighway Blvd,St. Louis,MO,63110-1090,
180416,Golf Academy of America,45-550 Kionaole Road,Kaneohe,HI,96744,
187064,Golf Academy of America,"1910 Shadowridge Drive, Suite 111",Vista,CA,92083,
148672,Gonzaga University,E 502 Boone Ave,Spokane,WA,99258-0001,
219259,Good Careers Academy,12332 IH-10 West,San Antonio,TX,78230,
135601,Good Samaritan College of Nursing and Health Science,375 Dixmyth Avenue,Cincinnati,OH,45220-2489,
114734,Good Samaritan Hospital,520 S 7th St,Vincennes,IN,47591,
192688,Good Samaritan Hospital,375 Dixmyth Avenue,Cincinnati,OH,45220-2489,
